name,total residential space,electricity residential space,total residential water,electricity residential water,total residential cooking,electricity residential cooking,total residential,electricity residential,total services space,electricity services space,total services water,electricity services water,total services cooking,electricity services cooking,total services,electricity services,total road,electricity road,total two-wheel,total passenger cars,electricity passenger cars,total other road passenger,electricity other road passenger,total light duty road freight,electricity light duty road freight,total heavy duty road freight,total rail,electricity rail,total rail passenger,electricity rail passenger,total rail freight,electricity rail freight,total aviation passenger,total aviation freight,total domestic aviation passenger,total international aviation passenger,total domestic aviation freight,total international aviation freight,total domestic aviation,total international aviation,total domestic navigation,total international navigation
EE5 0,8.523417619024029,0.14918805426333473,1.6163360615240328,0.10469058196134592,0.7878090230150774,0.6860221631126021,11.952300618489273,2.023054002609731,2.9544601306064533,0.7659031632911415,0.3528721269657923,0.1654414091027243,0.4186924667020824,0.3565335411190154,4.939449859583101,2.515233476410355,7.9396566180623855,0.018932015907060284,0.012913443089824094,4.956136955997919,9.715313244190876e-06,0.8672393136767914,0.018913941499458943,0.5767074037065264,8.359094357148731e-06,1.5266595015913251,0.6533513349462237,0.0658354841502757,0.1944774411147476,0.0658354841502757,0.4588738938314761,0.0,0.4297418608852527,0.012208637755191695,0.0,0.4297418608852527,0.004751832478079103,0.007456805277112594,0.004751832478079103,0.4371986661623653,0.09389142201845406,2.5244444444444443
ES0 0,94.6738045786167,16.256549378693776,38.56110769028558,6.9515833511066125,19.69755973323053,8.290319234345338,198.75091686276772,78.86406441583625,44.30554362862273,12.579110160973352,13.502357456899773,7.20311526666589,17.514183777065703,13.425080795026899,124.40306915911265,82.65027434381518,341.73982743524556,0.00027536050122380074,6.0003018867120055,198.8241629790139,0.00027536050122380074,11.811637768492941,0.0,23.726390722715198,0.0,101.37733407831155,10.453234558721732,3.174256440276787,7.431760975215444,2.6348791966678444,3.021473583506285,0.5393772436089422,60.88423231661498,0.9570155122159202,26.961900649631797,33.922331666983176,0.3930538376565956,0.5639616745593248,27.354954487288396,34.48629334154251,12.106732225187411,95.6403756102704
ES3 0,1.4223253984666204,0.24422915267488196,0.5793201520210953,0.10443663486266862,0.2959249353195955,0.12454904142585804,2.9859207441874696,1.1848088533487187,0.6656212906658051,0.18898139724811464,0.20285173956620894,0.1082155073144231,0.2631231366523009,0.20169077894590096,1.8689609623248413,1.241690718067898,5.13410481803468,4.136859571328249e-06,0.09014512314069681,2.987021152182476,4.136859571328249e-06,0.17745132848933381,0.0,0.3564518008868816,0.0,1.5230354133352921,0.157043451197239,0.04768822354131577,0.11165055040757751,0.03958492658019214,0.045392900789661454,0.008103296961123621,0.9146900811211592,0.014377656795454139,0.40506026197627326,0.509629819144886,0.005905017325035445,0.008472639470418698,0.4109652793013087,0.5181024586153048,0.18188465978484247,1.4368466119518304
FI6 0,50.21508722209149,9.577422561561814,8.776431753816414,3.072338302088266,2.7149131783655958,2.6479094152879865,68.96039166884681,22.903991446401356,24.315879072364496,6.666348211053824,2.5047179049055197,0.9333924120224232,2.6785290437425244,2.625936229525768,37.01728446364781,17.845376840403212,45.96481409869804,0.000675707313524418,0.5432971901465872,25.79346618608381,0.0001033540728485466,2.8945624604061373,0.0,4.9948917257261565,0.0005556083545024296,11.738596536335349,1.1202768652201875,0.7399954907883756,0.5663593064765113,0.5169267747380294,0.5539175587436762,0.22306871605034612,6.885160307437436,0.3194958087098188,1.4912634087435586,5.3938968986938765,0.1129073058335303,0.20658850287628852,1.6041707145770887,5.6004854015701655,1.920573542927676,2.4377777777777783
FR0 0,97.68279412163352,10.846306476892805,20.128689535208366,5.172544655512857,11.778780473393953,5.125890534781905,154.6078011052643,47.803747024594664,53.27028680751601,11.282776651619436,7.18268210794301,3.2401026531484765,8.322647228295494,4.2835001949214195,93.0633634968036,43.594969158905265,143.33849712794023,0.014796754364683888,1.9044564928173047,76.44252451760713,0.0002331959944296233,6.2388489023210925,0.007986624511909816,26.50017766084311,0.0065769338583444486,32.25248955435161,3.573554999020738,2.970450749148798,3.0075808444193686,2.5149181430154406,0.5659741546013688,0.4555326061333579,20.704234493500405,0.9583076824142848,5.813749492651056,14.890485000849342,0.3745449189883132,0.5837627634259713,6.1882944116393706,15.474247764275317,1.7216769124801143,7.897251906432561
FR0 1,167.76694307876437,18.628169860271388,34.5703533756263,8.883673041879206,20.229662869353835,8.803546144533158,265.5337452290932,82.10134218765846,91.48994206183073,19.377792837556026,12.33601711736113,5.564768312250073,14.293869215856713,7.356768813189641,159.83322494896626,74.8729064843855,246.17909126058728,0.025412932436794506,3.2708405497555706,131.28748798456243,0.00040050634787284513,10.7150150452229,0.013716761400299633,45.51317186594686,0.01129566468862203,55.3925758150996,6.1374616021223245,5.101650154787626,5.165419855846856,4.319288086924018,0.9720417462754677,0.7823620678636075,35.55883265823996,1.6458615035862711,9.98492097792866,25.57391168031129,0.6432684145593722,1.0025930890268988,10.628189392488034,26.576504769338193,2.956922712677662,13.563266929234098
FR0 2,64.6021070817685,7.173159395803232,13.312024583879278,3.4208407603961657,7.789847170908455,3.3899862529021054,102.24922221452958,31.614808032080003,35.230081239593844,7.461817119194903,4.750236751969328,2.1428283295621164,5.504147913466117,2.832874927108629,61.54706597073652,28.83135040468984,94.79631519209566,0.009785771573442669,1.2595043312167633,50.554943671430955,0.00015422319497150443,4.126036611451314,0.005281920696267312,17.525781590562957,0.0043496276822038524,21.330048987433692,2.3633556429790854,1.9644951713674532,1.9890510044821248,1.663230588742796,0.3743046384969602,0.3012645826246574,13.69265883334246,0.633772775167764,3.844898895942229,9.847759937400225,0.2477037146714522,0.3860690604963117,4.092602610613682,10.23382899789654,1.1386238207084258,5.2228144976666755
GB2 0,10.333437746963046,1.0292406670297145,2.2008925783585194,0.30344177717337256,0.5322319256571256,0.07977292982419854,14.891941941786792,3.3439528408806223,3.2013751842966403,0.5609142508753806,0.5732350053908922,0.23190730252371322,0.6712649363558102,0.29052342425596894,6.062574522295119,2.7348258894557564,12.417515499999002,0.0006011515993908763,0.06265686201824099,7.549892438685765,1.1151428019447146e-05,0.4126230490330145,0.0003945399081560546,1.720381223110636,0.00019546026321537455,2.671961927151348,0.32504739899041785,0.11911786315195678,0.29108191847151493,0.11041125150782877,0.033965480518902955,0.00870661164412806,3.6244505426436886,0.19566974370873944,0.23617215060517163,3.3882783920385173,0.027849847198675632,0.16781989651006382,0.2640219978038473,3.556098288548581,0.28938767835433094,0.8968036917224087
GB4 0,356.88284741848645,35.54657694013012,76.01156841126239,10.47987786012317,18.381534758010524,2.75509380708682,514.3185427654621,115.48909866296417,110.56493680067385,19.372127641533947,19.79764585352804,8.009313114227357,23.183276246015723,10.03372057094079,209.38132218770406,94.4518634091168,428.8600171617875,0.020761792907093846,2.1639612948700355,260.7483760197188,0.0003851335326941146,14.250638776304477,0.01362610675080931,59.41629151726072,0.006750552623590425,92.28074955363348,11.226064755823028,4.113937996342967,10.053009118546294,3.8132403552470446,1.173055637276736,0.3006976410959244,125.1765638561391,6.757787388707451,8.156606896257008,117.01995695988211,0.9618418392614971,5.795945549445954,9.118448735518506,122.81590250932805,9.994495654582284,30.97264075272203
GR0 0,31.201278409726964,0.7135161882346893,8.247262304579854,3.9976526286157097,6.169104080205536,4.87264730431154,53.633394131829434,18.130050158557452,6.472264006806783,3.0075836465241537,3.1854420012186124,2.6491735403975682,3.057907538875871,2.3258205739404243,22.703270553403964,17.999956641547133,75.42549290596314,0.0,3.0468845164719927,39.7460358720341,0.0,5.201330507827222,0.0,8.918581528508426,0.0,18.512660481121376,0.4197207006248012,0.18305502142294425,0.35075530617930883,0.17241976565575595,0.06896539444549242,0.010635255767188276,10.594030692362033,0.09622146883096633,1.968320165717624,8.62571052664441,0.06811134703418452,0.0281101217967818,2.0364315127518084,8.653820648441192,8.340257951905839,31.546666666666663
HR0 0,20.891738139676963,0.15136324886357466,4.702278095715814,1.3558280057276542,2.730053509624509,1.214111035289012,32.065046738655894,6.664122882080924,3.8817741582827625,1.0561893791956072,0.9340709428270192,0.4595273282715307,1.0026258397349477,0.6474919208891371,9.00932076039391,5.384947788367124,21.763704080077297,2.861288127003224e-05,0.0933366039170538,14.146162990215672,0.0,1.9569420164726985,0.0,1.3709382450417829,2.861288127003224e-05,4.196324224430092,0.5761155325802194,0.24389315992349145,0.369864010138158,0.1529544279237639,0.20625152244206146,0.09093873199972753,1.263970018684637,0.006297772318573638,0.1222713748335509,1.1416986438510863,0.004053823095769561,0.002243949222804077,0.12632519792932045,1.1439425930738905,0.4374997599133894,0.07861111111111113
HU0 0,57.83725896602904,1.9743645129387948,8.751590067405232,1.8163545992724808,5.5958593989248255,1.6019851730538817,77.33127455490728,11.202008258073263,22.1929745138021,2.1822320701518767,2.678421431076584,0.5581182026142291,3.2500475586006314,1.0427999744401053,35.44751028441051,11.347000133395012,45.48848073891193,0.00810534032758921,0.19652587830807644,22.973978762778486,0.00048495076483492537,4.266143663583529,0.007620389562754284,5.281045899844205,0.0,12.770786534397626,1.747780691311239,1.1061168829775734,1.3981517172190672,0.8214457965741453,0.3496289740921718,0.284671086403428,2.5932874222689906,0.07836550334246689,0.0,2.5932874222689906,0.037663814461598936,0.04070168888086795,0.037663814461598936,2.633989111149859,0.011666614696975695,0.0
IE2 0,25.655519599287892,1.3735029831555916,6.429995079096643,1.3626326777072033,1.7137741355962297,0.9892679297552244,38.33476469464795,8.545901668243443,8.711929785788008,0.18806135094400625,1.7263786789797633,0.4333417311961443,1.859638363421144,1.0148257906882696,17.706002787636052,7.165717485566553,45.13205952748811,0.0002699280608519581,0.05538573837267655,26.79938813428559,0.00010418217229870316,2.1033651400480733,0.00016574588855325503,5.652352675203928,0.0,10.521567839577848,0.5272208283028222,0.046110926906368414,0.5141312474040535,0.046110926906368414,0.013089580898768686,0.0,8.741817980265031,0.20099806373770995,0.1089793064809725,8.63283867378406,0.09425956526723424,0.10673849847047567,0.2032388717482067,8.739577172254535,0.23416684857638814,0.9847222222222222
